,ranks,experiment,iteration,time_seconds,nodes,percent_cpu_utilization
2595,28,bare-metal,18,12.0,1,99.9
2596,56,bare-metal,276,7.0,1,100.0
2597,28,bare-metal,29,12.0,1,100.0
2598,28,bare-metal,10,12.0,1,100.0
2599,28,bare-metal,28,12.0,1,100.0
2600,14,bare-metal,3,22.0,1,100.0
2601,56,bare-metal,165,7.0,1,100.0
2602,14,bare-metal,12,22.0,1,100.0
2603,28,bare-metal,23,12.0,1,100.0
2604,56,bare-metal,477,7.0,1,99.9
2605,14,bare-metal,20,21.0,1,100.0
2606,56,bare-metal,135,7.0,1,100.0
2607,56,bare-metal,225,7.0,1,100.0
2608,56,bare-metal,258,7.0,1,100.0
2609,28,bare-metal,12,13.0,1,100.0
2610,14,bare-metal,25,22.0,1,100.0
2611,28,bare-metal,16,12.0,1,100.0
2612,28,bare-metal,11,12.0,1,99.9
2613,56,bare-metal,333,7.0,1,100.0
2614,28,bare-metal,12,12.0,1,100.0
2615,14,bare-metal,16,22.0,1,100.0
2616,14,bare-metal,32,22.0,1,100.0
2617,14,bare-metal,22,21.0,1,99.9
2618,14,bare-metal,20,22.0,1,100.0
2619,28,bare-metal,17,12.0,1,100.0
2620,28,bare-metal,4,12.0,1,100.0
2621,14,bare-metal,31,22.0,1,100.0
2622,56,bare-metal,86,7.0,1,100.0
2623,56,bare-metal,405,7.0,1,100.0
2624,28,bare-metal,7,12.0,1,100.0
2625,14,bare-metal,27,22.0,1,100.0
2626,28,bare-metal,17,12.0,1,100.0
2627,28,bare-metal,2,12.0,1,100.0
2628,14,bare-metal,7,22.0,1,100.0
2629,28,bare-metal,29,13.0,1,100.0
2630,28,bare-metal,20,14.0,1,100.0
2631,14,bare-metal,12,23.0,1,100.0
2632,14,bare-metal,19,22.0,1,100.0
2633,56,bare-metal,93,7.0,1,99.9
2634,28,bare-metal,14,12.0,1,100.0
2635,56,bare-metal,299,7.0,1,99.7
2636,56,bare-metal,202,7.0,1,100.0
2637,28,bare-metal,28,12.0,1,100.0
2638,14,bare-metal,4,22.0,1,100.0
2639,56,bare-metal,242,8.0,1,99.9
2640,28,bare-metal,22,12.0,1,100.0
2641,14,bare-metal,10,22.0,1,100.0
2642,14,bare-metal,20,23.0,1,100.0
2643,14,bare-metal,20,21.0,1,100.0
2644,56,bare-metal,30,7.0,1,100.0
2645,56,bare-metal,367,7.0,1,100.0
2646,28,bare-metal,16,12.0,1,100.0
2647,28,bare-metal,26,12.0,1,100.0
2648,28,bare-metal,17,12.0,1,100.0
2649,56,bare-metal,390,7.0,1,100.0
2650,56,bare-metal,439,7.0,1,99.9
2651,28,bare-metal,24,12.0,1,100.0
2652,28,bare-metal,8,12.0,1,100.0
2653,56,bare-metal,226,7.0,1,100.0
2654,14,bare-metal,29,22.0,1,100.0
2655,56,bare-metal,235,7.0,1,100.0
2656,28,bare-metal,25,12.0,1,99.8
2657,14,bare-metal,24,21.0,1,100.0
2658,28,bare-metal,12,12.0,1,99.6
2659,28,bare-metal,12,12.0,1,100.0
2660,14,bare-metal,30,22.0,1,100.0
2661,28,bare-metal,14,12.0,1,100.0
2662,14,bare-metal,27,22.0,1,100.0
2663,14,bare-metal,3,22.0,1,100.0
2664,14,bare-metal,4,21.0,1,100.0
2665,14,bare-metal,26,22.0,1,100.0
2666,56,bare-metal,136,7.0,1,100.0
2667,28,bare-metal,31,12.0,1,100.0
2668,56,bare-metal,210,7.0,1,100.0
2669,28,bare-metal,7,12.0,1,100.0
2670,14,bare-metal,16,22.0,1,100.0
2671,14,bare-metal,30,22.0,1,100.0
2672,14,bare-metal,4,22.0,1,100.0
2673,56,bare-metal,433,7.0,1,100.0
2674,56,bare-metal,241,7.0,1,100.0
2675,28,bare-metal,5,12.0,1,100.0
2676,28,bare-metal,13,12.0,1,99.9
2677,28,bare-metal,25,13.0,1,100.0
2678,28,bare-metal,3,12.0,1,100.0
2679,28,bare-metal,29,12.0,1,100.0
2680,14,bare-metal,1,22.0,1,100.0
2681,28,bare-metal,1,12.0,1,100.0
2682,56,bare-metal,113,7.0,1,99.9
2683,28,bare-metal,10,12.0,1,100.0
2684,14,bare-metal,24,22.0,1,99.9
2685,28,bare-metal,29,12.0,1,100.0
2686,56,bare-metal,158,7.0,1,99.9
2687,14,bare-metal,22,23.0,1,100.0
2688,14,bare-metal,23,21.0,1,99.9
2689,56,bare-metal,427,7.0,1,100.0
2690,28,bare-metal,19,12.0,1,99.9
2691,28,bare-metal,32,12.0,1,100.0
2692,14,bare-metal,5,22.0,1,100.0
2693,56,bare-metal,338,7.0,1,99.9
2694,56,bare-metal,478,7.0,1,100.0
2695,56,bare-metal,64,7.0,1,100.0
2696,14,bare-metal,22,21.0,1,100.0
2697,56,bare-metal,157,7.0,1,100.0
2698,56,bare-metal,160,7.0,1,100.0
2699,28,bare-metal,29,12.0,1,100.0
2700,14,bare-metal,21,22.0,1,100.0
2701,56,bare-metal,173,7.0,1,99.8
2702,28,bare-metal,27,12.0,1,100.0
2703,14,bare-metal,31,21.0,1,100.0
2704,56,bare-metal,328,7.0,1,100.0
2705,56,bare-metal,49,7.0,1,99.9
2706,28,bare-metal,9,12.0,1,99.8
2707,56,bare-metal,371,7.0,1,99.9
2708,28,bare-metal,13,12.0,1,100.0
2709,14,bare-metal,25,21.0,1,100.0
2710,14,bare-metal,21,22.0,1,100.0
2711,56,bare-metal,232,7.0,1,100.0
2712,14,bare-metal,20,22.0,1,100.0
2713,28,bare-metal,32,12.0,1,99.8
2714,14,bare-metal,20,22.0,1,100.0
2715,28,bare-metal,24,12.0,1,100.0
2716,28,bare-metal,7,12.0,1,100.0
2717,14,bare-metal,13,22.0,1,100.0
2718,28,bare-metal,31,12.0,1,100.0
2719,56,bare-metal,143,7.0,1,100.0
2720,56,bare-metal,142,7.0,1,100.0
2721,14,bare-metal,19,22.0,1,100.0
2722,56,bare-metal,61,7.0,1,100.0
2723,56,bare-metal,25,7.0,1,100.0
2724,28,bare-metal,21,12.0,1,100.0
2725,28,bare-metal,4,12.0,1,100.0
2726,14,bare-metal,30,22.0,1,100.0
2727,56,bare-metal,128,7.0,1,99.9
2728,56,bare-metal,446,7.0,1,99.9
2729,14,bare-metal,13,22.0,1,100.0
2730,28,bare-metal,5,12.0,1,100.0
2731,28,bare-metal,6,12.0,1,100.0
2732,28,bare-metal,32,12.0,1,100.0
2733,56,bare-metal,38,7.0,1,99.8
2734,14,bare-metal,1,22.0,1,100.0
2735,28,bare-metal,16,12.0,1,100.0
2736,28,bare-metal,18,12.0,1,100.0
2737,28,bare-metal,28,12.0,1,100.0
2738,56,bare-metal,169,7.0,1,99.9
2739,28,bare-metal,12,12.0,1,100.0
2740,28,bare-metal,7,12.0,1,100.0
2741,14,bare-metal,22,21.0,1,100.0
2742,14,bare-metal,32,23.0,1,100.0
2743,28,bare-metal,15,12.0,1,100.0
2744,28,bare-metal,5,12.0,1,100.0
2745,14,bare-metal,29,22.0,1,100.0
2746,56,bare-metal,309,7.0,1,100.0
2747,56,bare-metal,167,8.0,1,99.9
2748,14,bare-metal,9,22.0,1,100.0
2749,56,bare-metal,274,7.0,1,100.0
2750,56,bare-metal,35,7.0,1,100.0
2751,28,bare-metal,13,12.0,1,99.7
2752,14,bare-metal,25,22.0,1,100.0
2753,28,bare-metal,22,12.0,1,100.0
2754,56,bare-metal,283,7.0,1,100.0
2755,56,bare-metal,361,7.0,1,100.0
2756,56,bare-metal,473,7.0,1,99.9
2757,56,bare-metal,364,7.0,1,100.0
2758,28,bare-metal,31,12.0,1,99.9
2759,28,bare-metal,9,12.0,1,100.0
2760,28,bare-metal,21,12.0,1,100.0
2761,14,bare-metal,3,21.0,1,100.0
2762,28,bare-metal,15,12.0,1,100.0
2763,14,bare-metal,20,22.0,1,100.0
2764,28,bare-metal,15,12.0,1,100.0
2765,14,bare-metal,23,22.0,1,100.0
2766,28,bare-metal,8,12.0,1,99.8
2767,28,bare-metal,3,12.0,1,100.0
2768,14,bare-metal,21,21.0,1,100.0
2769,28,bare-metal,20,12.0,1,100.0
2770,56,bare-metal,230,7.0,1,100.0
2771,56,bare-metal,281,7.0,1,99.9
2772,14,bare-metal,32,21.0,1,100.0
2773,56,bare-metal,443,7.0,1,99.9
2774,56,bare-metal,399,7.0,1,100.0
2775,14,bare-metal,5,22.0,1,100.0
2776,56,bare-metal,305,7.0,1,100.0
2777,56,bare-metal,13,7.0,1,100.0
2778,56,bare-metal,316,7.0,1,100.0
2779,28,bare-metal,1,12.0,1,100.0
2780,28,bare-metal,15,12.0,1,100.0
2781,14,bare-metal,25,22.0,1,100.0
2782,14,bare-metal,13,23.0,1,100.0
2783,14,bare-metal,28,22.0,1,100.0
2784,14,bare-metal,32,22.0,1,100.0
2785,56,bare-metal,383,7.0,1,99.9
2786,14,bare-metal,10,22.0,1,100.0
2787,28,bare-metal,21,12.0,1,100.0
2788,14,bare-metal,18,22.0,1,100.0
2789,28,bare-metal,23,12.0,1,100.0
2790,56,bare-metal,422,8.0,1,100.0
2791,56,bare-metal,286,7.0,1,100.0
2792,28,bare-metal,13,12.0,1,100.0
2793,14,bare-metal,26,22.0,1,100.0
2794,56,bare-metal,474,7.0,1,100.0
2795,28,bare-metal,25,12.0,1,100.0
2796,28,bare-metal,22,12.0,1,100.0
2797,56,bare-metal,168,7.0,1,100.0
2798,28,bare-metal,6,12.0,1,100.0
2799,56,bare-metal,395,7.0,1,100.0
2800,28,bare-metal,7,12.0,1,100.0
2801,56,bare-metal,82,7.0,1,100.0
2802,56,bare-metal,308,7.0,1,100.0
2803,28,bare-metal,13,12.0,1,100.0
2804,56,bare-metal,284,7.0,1,99.8
2805,14,bare-metal,27,21.0,1,100.0
2806,28,bare-metal,29,12.0,1,100.0
2807,14,bare-metal,15,22.0,1,100.0
2808,56,bare-metal,88,7.0,1,100.0
2809,56,bare-metal,42,7.0,1,99.9
2810,14,bare-metal,26,22.0,1,100.0
2811,56,bare-metal,245,7.0,1,100.0
2812,28,bare-metal,5,12.0,1,100.0
2813,28,bare-metal,31,12.0,1,100.0
2814,28,bare-metal,20,12.0,1,100.0
2815,28,bare-metal,32,13.0,1,100.0
2816,14,bare-metal,17,22.0,1,100.0
2817,28,bare-metal,12,12.0,1,100.0
2818,28,bare-metal,12,12.0,1,100.0
2819,28,bare-metal,9,12.0,1,100.0
2820,28,bare-metal,11,12.0,1,100.0
2821,14,bare-metal,6,21.0,1,100.0
2822,14,bare-metal,17,22.0,1,100.0
2823,14,bare-metal,6,22.0,1,99.9
2824,14,bare-metal,26,22.0,1,100.0
2825,14,bare-metal,23,22.0,1,100.0
2826,28,bare-metal,8,12.0,1,100.0
2827,56,bare-metal,182,8.0,1,99.9
2828,56,bare-metal,212,8.0,1,99.9
2829,14,bare-metal,28,21.0,1,100.0
2830,28,bare-metal,22,13.0,1,100.0
2831,56,bare-metal,373,7.0,1,100.0
2832,28,bare-metal,17,12.0,1,100.0
2833,14,bare-metal,19,22.0,1,100.0
2834,28,bare-metal,1,12.0,1,100.0
2835,14,bare-metal,23,22.0,1,100.0
2836,56,bare-metal,29,7.0,1,99.9
2837,14,bare-metal,6,22.0,1,100.0
2838,14,bare-metal,7,22.0,1,100.0
2839,14,bare-metal,3,21.0,1,99.9
2840,28,bare-metal,10,12.0,1,100.0
2841,28,bare-metal,32,12.0,1,100.0
2842,56,bare-metal,366,7.0,1,100.0
2843,14,bare-metal,6,23.0,1,100.0
2844,28,bare-metal,26,12.0,1,100.0
2845,28,bare-metal,27,12.0,1,100.0
2846,28,bare-metal,23,12.0,1,100.0
2847,56,bare-metal,208,7.0,1,100.0
2848,56,bare-metal,455,7.0,1,100.0
2849,14,bare-metal,15,22.0,1,100.0
2850,28,bare-metal,19,12.0,1,100.0
2851,14,bare-metal,25,21.0,1,100.0
2852,56,bare-metal,386,7.0,1,100.0
2853,56,bare-metal,417,7.0,1,99.9
2854,14,bare-metal,22,21.0,1,100.0
2855,28,bare-metal,4,12.0,1,100.0
2856,14,bare-metal,29,21.0,1,100.0
2857,14,bare-metal,2,22.0,1,100.0
2858,14,bare-metal,4,21.0,1,100.0
2859,28,bare-metal,7,12.0,1,100.0
2860,28,bare-metal,7,12.0,1,99.7
2861,56,bare-metal,340,7.0,1,100.0
2862,14,bare-metal,7,22.0,1,100.0
2863,14,bare-metal,24,22.0,1,100.0
2864,14,bare-metal,31,22.0,1,99.9
2865,28,bare-metal,18,12.0,1,99.7
2866,14,bare-metal,28,22.0,1,100.0
2867,14,bare-metal,10,21.0,1,100.0
2868,56,bare-metal,272,8.0,1,99.9
2869,28,bare-metal,32,12.0,1,99.6
2870,14,bare-metal,22,22.0,1,100.0
2871,56,bare-metal,254,7.0,1,99.9
2872,28,bare-metal,3,12.0,1,100.0
2873,14,bare-metal,17,21.0,1,100.0
2874,56,bare-metal,79,7.0,1,100.0
2875,14,bare-metal,20,22.0,1,99.9
2876,28,bare-metal,22,12.0,1,99.6
2877,14,bare-metal,18,22.0,1,100.0
2878,14,bare-metal,6,22.0,1,100.0
2879,56,bare-metal,41,7.0,1,100.0
2880,56,bare-metal,459,7.0,1,100.0
2881,56,bare-metal,460,7.0,1,100.0
2882,56,bare-metal,404,7.0,1,99.8
